zip,type,primary_city,acceptable_cities,unacceptable_cities,state,county,latitude,longitude,country,decommissioned,estimated_population,notes
55107,STANDARD,Saint Paul,"W Saint Paul, West Saint Paul","W St Paul, West St Paul",MN,Ramsey County,44.94,-93.1,US,0,10102,
55108,STANDARD,Saint Paul,"Falcon Heights, Falcon Hgts, Lauderdale",,MN,Ramsey County,44.94,-93.1,US,0,11086,
55109,STANDARD,Saint Paul,"Little Canada, Maplewood, N Saint Paul, North Saint Paul, North St Paul",Vadnais Heights,MN,Ramsey County,44.94,-93.1,US,0,26675,
55110,STANDARD,Saint Paul,"Dellwood, Vadnais Heights, Vadnais Hts, White Bear Lake, White Bear Lk, White Bear Township, White Bear Tp","Birchwood, Gem Lake, Grant, Grant Township, Lino Lakes",MN,Ramsey County,44.94,-93.1,US,0,34155,
55111,STANDARD,Saint Paul,Fort Snelling,Fort Snelling Military Resv,MN,Hennepin County,44.94,-93.1,US,0,0,
55112,STANDARD,Saint Paul,"Arden Hills, Mounds View, New Brighton","Moundsview, Roseville",MN,Ramsey County,44.94,-93.1,US,0,35657,
55113,STANDARD,Saint Paul,"Falcon Heights, Falcon Hgts, Lauderdale, Little Canada, Roseville",,MN,Ramsey County,44.94,-93.1,US,0,32692,
55114,STANDARD,Saint Paul,,,MN,Ramsey County,44.94,-93.1,US,0,1902,
55115,STANDARD,Saint Paul,"Mahtomedi, Pine Springs, White Bear Lake, White Bear Lk","Grant, Grant Township",MN,Washington County,44.94,-93.1,US,0,7825,
55116,STANDARD,Saint Paul,,,MN,Ramsey County,44.94,-93.1,US,0,19601,
55117,STANDARD,Saint Paul,"Little Canada, Maplewood",,MN,Ramsey County,44.94,-93.1,US,0,30600,
55118,STANDARD,Saint Paul,"Mendota Heights, Mendota Hts, Sunfish Lake, W Saint Paul, W St Paul, West Saint Paul, West St Paul",Lilydale,MN,Dakota County,44.94,-93.1,US,0,23819,
55119,STANDARD,Saint Paul,Maplewood,,MN,Ramsey County,44.94,-93.1,US,0,31051,
55120,STANDARD,Saint Paul,"Eagan, Mendota Heights, Mendota Hts",,MN,Dakota County,44.94,-93.1,US,0,4135,
55121,STANDARD,Saint Paul,Eagan,,MN,Dakota County,44.94,-93.1,US,0,7016,
55122,STANDARD,Saint Paul,Eagan,,MN,Dakota County,44.94,-93.1,US,0,27501,
55123,STANDARD,Saint Paul,Eagan,,MN,Dakota County,44.94,-93.1,US,0,23478,
55124,STANDARD,Saint Paul,Apple Valley,,MN,Dakota County,44.94,-93.1,US,0,44823,
55125,STANDARD,Saint Paul,Woodbury,,MN,Washington County,44.94,-93.1,US,0,38570,
55126,STANDARD,Saint Paul,"Arden Hills, No Oaks, Roseville, Shoreview",Lino Lakes,MN,Ramsey County,44.94,-93.1,US,0,23739,
55127,STANDARD,Saint Paul,"Little Canada, North Oaks, Vadnais Heights, Vadnais Hts, White Bear Lk",,MN,Ramsey County,44.94,-93.1,US,0,15796,
55128,STANDARD,Saint Paul,"Landfall Village, Landfall Vlg, Oakdale, Pine Springs",,MN,Washington County,44.94,-93.1,US,0,24584,
55129,STANDARD,Saint Paul,Woodbury,,MN,Washington County,44.94,-93.1,US,0,15319,
55130,STANDARD,Saint Paul,,,MN,Ramsey County,44.97,-93.08,US,0,10092,"no NWS data, "
55301,STANDARD,Albertville,Otsego,,MN,Wright County,45.23,-93.66,US,0,8310,
55302,STANDARD,Annandale,,,MN,Wright County,45.26,-94.11,US,0,5958,
55303,STANDARD,Anoka,"Andover, Nowthen, Oak Grove, Ramsey",,MN,Anoka County,45.21,-93.39,US,0,39074,
55304,STANDARD,Andover,"Anoka, Ham Lake","County Market, Soderville",MN,Anoka County,45.25,-93.33,US,0,40521,
55305,STANDARD,Hopkins,Minnetonka,,MN,Hennepin County,44.92,-93.4,US,0,17425,
55306,STANDARD,Burnsville,,,MN,Dakota County,44.76,-93.27,US,0,13644,
55307,STANDARD,Arlington,,,MN,Sibley County,44.6,-94.07,US,0,2708,
55308,STANDARD,Becker,,,MN,Sherburne County,45.37,-93.87,US,0,7337,
55309,STANDARD,Big Lake,,,MN,Sherburne County,45.33,-93.74,US,0,15038,
55310,STANDARD,Bird Island,,,MN,Renville County,44.76,-94.89,US,0,1371,
55311,STANDARD,Osseo,Maple Grove,"Corcoran, Hassan",MN,Hennepin County,45.11,-93.39,US,0,28970,
55312,STANDARD,Brownton,,,MN,McLeod County,44.73,-94.35,US,0,1419,
55313,STANDARD,Buffalo,,,MN,Wright County,45.17,-93.86,US,0,19513,
55314,STANDARD,Buffalo Lake,,,MN,Renville County,44.73,-94.61,US,0,1068,
55315,STANDARD,Carver,,,MN,Carver County,44.76,-93.62,US,0,3984,
55316,STANDARD,Champlin,,,MN,Hennepin County,45.16,-93.38,US,0,20946,
55317,STANDARD,Chanhassen,,,MN,Carver County,44.85,-93.55,US,0,17368,
55318,STANDARD,Chaska,,,MN,Carver County,44.82,-93.6,US,0,21769,
55319,STANDARD,Clear Lake,,,MN,Sherburne County,45.44,-93.99,US,0,4530,
55320,STANDARD,Clearwater,Saint Augusta,,MN,Stearns County,45.41,-94.04,US,0,4200,
55321,STANDARD,Cokato,,,MN,Wright County,45.07,-94.18,US,0,4178,
55322,STANDARD,Cologne,,,MN,Carver County,44.77,-93.78,US,0,2758,
55324,STANDARD,Darwin,,,MN,Meeker County,45.09,-94.4,US,0,1126,
55325,STANDARD,Dassel,Kingston,,MN,Meeker County,45.08,-94.3,US,0,3752,
55327,STANDARD,Dayton,,"Hassan, Otsego",MN,Hennepin County,45.18,-93.47,US,0,3210,
55328,STANDARD,Delano,,Independence,MN,Wright County,45.04,-93.78,US,0,7172,
55329,STANDARD,Eden Valley,,,MN,Meeker County,45.32,-94.54,US,0,1677,
55330,STANDARD,Elk River,"Burns Township, Burns Twnshp, Nowthen, Otsego",,MN,Sherburne County,45.33,-93.56,US,0,31206,
55331,STANDARD,Excelsior,"Greenwood, Minnetrista","Deephaven, Orono, Shorewood, Tonka Bay",MN,Hennepin County,44.9,-93.56,US,0,16166,
55332,STANDARD,Fairfax,,,MN,Renville County,44.52,-94.72,US,0,1660,
55333,STANDARD,Franklin,,,MN,Renville County,44.53,-94.88,US,0,670,
55334,STANDARD,Gaylord,,,MN,Sibley County,44.55,-94.21,US,0,2581,
55335,STANDARD,Gibbon,,,MN,Sibley County,44.53,-94.52,US,0,1395,
55336,STANDARD,Glencoe,Biscay,,MN,McLeod County,44.76,-94.14,US,0,7168,
55337,STANDARD,Burnsville,,,MN,Dakota County,44.76,-93.27,US,0,38193,
55338,STANDARD,Green Isle,,,MN,Sibley County,44.67,-94,US,0,1040,
55339,STANDARD,Hamburg,,,MN,Carver County,44.73,-93.96,US,0,873,
55340,STANDARD,Hamel,"Corcoran, Medina",,MN,Hennepin County,45.07,-93.58,US,0,5637,
55341,STANDARD,Hanover,,,MN,Wright County,45.15,-93.65,US,0,2350,
55342,STANDARD,Hector,,,MN,Renville County,44.74,-94.71,US,0,1739,
55343,STANDARD,Hopkins,"Eden Prairie, Minetonka Mls, Minnetnka Mls, Minnetonka, Minnetonka Mills",Edina,MN,Hennepin County,44.92,-93.4,US,0,20423,
55344,STANDARD,Eden Prairie,,,MN,Hennepin County,44.84,-93.45,US,0,11838,
55345,STANDARD,Minnetonka,Hopkins,,MN,Hennepin County,44.93,-93.46,US,0,19697,
55346,STANDARD,Eden Prairie,,,MN,Hennepin County,44.84,-93.45,US,0,15754,
55347,STANDARD,Eden Prairie,,,MN,Hennepin County,44.84,-93.45,US,0,27496,
55349,STANDARD,Howard Lake,,,MN,Wright County,45.05,-94.06,US,0,3293,
55350,STANDARD,Hutchinson,,Cedar Mills,MN,McLeod County,44.88,-94.37,US,0,15663,
55352,STANDARD,Jordan,,,MN,Scott County,44.66,-93.63,US,0,7551,
55353,STANDARD,Kimball,Saint Augusta,,MN,Stearns County,45.31,-94.3,US,0,2639,
55354,STANDARD,Lester Prairie,Lester Pr,,MN,McLeod County,44.88,-94.03,US,0,2390,
55355,STANDARD,Litchfield,,,MN,Meeker County,45.11,-94.52,US,0,8039,
55356,STANDARD,Long Lake,Orono,,MN,Hennepin County,44.98,-93.56,US,0,4768,
55357,STANDARD,Loretto,Independence,"Corcoran, Greenfield, Medina",MN,Hennepin County,45.05,-93.63,US,0,2847,
55358,STANDARD,Maple Lake,,,MN,Wright County,45.23,-94,US,0,4409,
55359,STANDARD,Maple Plain,"Independence, Minnetrista","Medina, Orono",MN,Hennepin County,45,-93.66,US,0,5484,
55360,STANDARD,Mayer,,,MN,Carver County,44.88,-93.88,US,0,2244,
55362,STANDARD,Monticello,Otsego,,MN,Wright County,45.3,-93.8,US,0,14937,
55363,STANDARD,Montrose,,,MN,Wright County,45.06,-93.91,US,0,3602,
55364,STANDARD,Mound,Minnetrista,"Orono, Shorewood",MN,Hennepin County,44.93,-93.66,US,0,12656,
55367,STANDARD,New Germany,,,MN,Carver County,44.88,-93.97,US,0,831,
55368,STANDARD,Norwood Young America,"Norwood, Nya",,MN,Carver County,44.76,-93.92,US,0,1961,
55369,STANDARD,Osseo,Maple Grove,"Dayton, Hassan",MN,Hennepin County,45.11,-93.39,US,0,29961,
55370,STANDARD,Plato,,,MN,McLeod County,44.77,-94.03,US,0,685,
55371,STANDARD,Princeton,,,MN,Mille Lacs County,45.57,-93.59,US,0,13602,
55372,STANDARD,Prior Lake,Shakopee,,MN,Scott County,44.72,-93.43,US,0,26347,
55373,STANDARD,Rockford,,"Greenfield, Independence",MN,Hennepin County,45.08,-93.73,US,0,4831,
55374,STANDARD,Rogers,Otsego,"Corcoran, Hassan",MN,Hennepin County,45.19,-93.55,US,0,11547,
55375,STANDARD,Saint Bonifacius,"Crown College, Minnetrista, St Bonifacius",Bible College,MN,Hennepin County,44.9,-93.74,US,0,3264,
55376,STANDARD,Saint Michael,,,MN,Wright County,45.21,-93.66,US,0,13761,
55378,STANDARD,Savage,,,MN,Scott County,44.75,-93.35,US,0,22994,
55379,STANDARD,Shakopee,Prior Lake,,MN,Scott County,44.77,-93.47,US,0,33688,
55381,STANDARD,Silver Lake,,,MN,McLeod County,44.9,-94.19,US,0,1774,
55382,STANDARD,South Haven,Saint Augusta,,MN,Wright County,45.29,-94.21,US,0,3166,
55384,STANDARD,Spring Park,,,MN,Hennepin County,44.93,-93.63,US,0,1265,
55385,STANDARD,Stewart,,,MN,McLeod County,44.72,-94.48,US,0,1210,
55386,STANDARD,Victoria,,,MN,Carver County,44.86,-93.65,US,0,5345,
55387,STANDARD,Waconia,,Minnetrista,MN,Carver County,44.84,-93.79,US,0,10340,
55388,STANDARD,Watertown,Minnetrista,,MN,Carver County,44.96,-93.84,US,0,4556,
55389,STANDARD,Watkins,,,MN,Meeker County,45.31,-94.4,US,0,2199,
55390,STANDARD,Waverly,,,MN,Wright County,45.06,-93.96,US,0,2133,
55391,STANDARD,Wayzata,,"Deephaven, Orono, Woodland",MN,Hennepin County,44.97,-93.51,US,0,13306,
55395,STANDARD,Winsted,,,MN,McLeod County,44.96,-94.04,US,0,2521,
55396,STANDARD,Winthrop,,,MN,Sibley County,44.54,-94.36,US,0,1889,
55397,STANDARD,Young America,"Norwood Young America, Nya",,MN,Carver County,44.78,-93.91,US,0,2352,
55398,STANDARD,Zimmerman,,,MN,Sherburne County,45.44,-93.59,US,0,12919,
55401,STANDARD,Minneapolis,,,MN,Hennepin County,44.96,-93.26,US,0,5440,
55402,STANDARD,Minneapolis,,,MN,Hennepin County,44.96,-93.26,US,0,1200,
55403,STANDARD,Minneapolis,,,MN,Hennepin County,44.96,-93.26,US,0,10370,
55404,STANDARD,Minneapolis,,,MN,Hennepin County,44.96,-93.26,US,0,14905,
55405,STANDARD,Minneapolis,,,MN,Hennepin County,44.96,-93.26,US,0,11100,
55406,STANDARD,Minneapolis,,,MN,Hennepin County,44.96,-93.26,US,0,26993,
55407,STANDARD,Minneapolis,,,MN,Hennepin County,44.96,-93.26,US,0,26247,
55408,STANDARD,Minneapolis,,,MN,Hennepin County,44.96,-93.26,US,0,20917,
55409,STANDARD,Minneapolis,,,MN,Hennepin County,44.96,-93.26,US,0,9201,
55410,STANDARD,Minneapolis,Edina,,MN,Hennepin County,44.96,-93.26,US,0,17170,
55411,STANDARD,Minneapolis,,,MN,Hennepin County,44.96,-93.26,US,0,16898,
55412,STANDARD,Minneapolis,,,MN,Hennepin County,44.96,-93.26,US,0,15286,
55413,STANDARD,Minneapolis,,,MN,Hennepin County,44.96,-93.26,US,0,8673,
55414,STANDARD,Minneapolis,,,MN,Hennepin County,44.96,-93.26,US,0,10417,
55415,STANDARD,Minneapolis,,,MN,Hennepin County,44.96,-93.26,US,0,1196,
55416,STANDARD,Minneapolis,"Edina, Golden Valley, Saint Louis Park, St Louis Park",,MN,Hennepin County,44.96,-93.26,US,0,24658,
55417,STANDARD,Minneapolis,,,MN,Hennepin County,44.96,-93.26,US,0,20872,
55418,STANDARD,Minneapolis,"Saint Anthony, St Anthny Vlg, St Anthony, St Anthony Village",,MN,Hennepin County,44.96,-93.26,US,0,24247,
55419,STANDARD,Minneapolis,,,MN,Hennepin County,44.96,-93.26,US,0,22317,
55420,STANDARD,Minneapolis,Bloomington,,MN,Hennepin County,44.96,-93.26,US,0,18534,
55421,STANDARD,Minneapolis,"Columbia Heights, Columbia Hts, Fridley, Hilltop, Saint Anthony","St Anthony, St Anthony Village",MN,Anoka County,44.96,-93.26,US,0,21176,
55422,STANDARD,Minneapolis,"Crystal, Golden Valley, Robbinsdale",,MN,Hennepin County,44.96,-93.26,US,0,24243,
55423,STANDARD,Minneapolis,"Edina, Richfield",,MN,Hennepin County,44.96,-93.26,US,0,29761,
55424,STANDARD,Minneapolis,"Edina, Saint Louis Park, St Louis Park",,MN,Hennepin County,44.96,-93.26,US,0,8774,
55425,STANDARD,Minneapolis,Bloomington,,MN,Hennepin County,44.96,-93.26,US,0,7168,
55426,STANDARD,Minneapolis,"Golden Valley, Saint Louis Park, St Louis Park",,MN,Hennepin County,44.96,-93.26,US,0,20614,
55427,STANDARD,Minneapolis,"Crystal, Golden Valley, New Hope",,MN,Hennepin County,44.96,-93.26,US,0,20132,
55428,STANDARD,Minneapolis,"Brooklyn Center, Brooklyn Ctr, Brooklyn Park, Crystal, New Hope",,MN,Hennepin County,44.96,-93.26,US,0,23451,
55429,STANDARD,Minneapolis,"Brooklyn Center, Brooklyn Ctr, Brooklyn Park, Crystal",Brooklyn Pk,MN,Hennepin County,44.96,-93.26,US,0,21083,
55430,STANDARD,Minneapolis,"Brooklyn Center, Brooklyn Ctr",,MN,Hennepin County,44.96,-93.26,US,0,16574,
55431,STANDARD,Minneapolis,Bloomington,,MN,Hennepin County,44.96,-93.26,US,0,16251,
55432,STANDARD,Minneapolis,"Fridley, Spring Lake Park, Spring Lk Pk",,MN,Anoka County,44.96,-93.26,US,0,24668,
55433,STANDARD,Minneapolis,Coon Rapids,,MN,Anoka County,44.96,-93.26,US,0,27980,
55434,STANDARD,Minneapolis,Blaine,,MN,Anoka County,44.96,-93.26,US,0,24721,
55435,STANDARD,Minneapolis,"Bloomington, Edina",,MN,Hennepin County,44.96,-93.26,US,0,9825,
55436,STANDARD,Minneapolis,"Edina, Saint Louis Park, St Louis Park",St Louis Pk,MN,Hennepin County,44.96,-93.26,US,0,12140,
55437,STANDARD,Minneapolis,Bloomington,,MN,Hennepin County,44.96,-93.26,US,0,15947,
55438,STANDARD,Minneapolis,Bloomington,,MN,Hennepin County,44.96,-93.26,US,0,15427,
55439,STANDARD,Minneapolis,Edina,Bloomington,MN,Hennepin County,44.96,-93.26,US,0,8279,
55441,STANDARD,Minneapolis,"Medicine Lake, Plymouth",,MN,Hennepin County,44.96,-93.26,US,0,15526,
55442,STANDARD,Minneapolis,Plymouth,,MN,Hennepin County,44.96,-93.26,US,0,12403,
55443,STANDARD,Minneapolis,"Brooklyn Center, Brooklyn Ctr, Brooklyn Park",Brooklyn Pk,MN,Hennepin County,44.96,-93.26,US,0,27809,
55444,STANDARD,Minneapolis,"Brooklyn Center, Brooklyn Ctr, Brooklyn Park",Brooklyn Pk,MN,Hennepin County,44.96,-93.26,US,0,13638,
55445,STANDARD,Minneapolis,Brooklyn Park,Brooklyn Pk,MN,Hennepin County,44.96,-93.26,US,0,8177,
55446,STANDARD,Minneapolis,Plymouth,,MN,Hennepin County,44.96,-93.26,US,0,16542,
55447,STANDARD,Minneapolis,Plymouth,,MN,Hennepin County,44.96,-93.26,US,0,18811,
55448,STANDARD,Minneapolis,Coon Rapids,,MN,Anoka County,44.96,-93.26,US,0,24634,
55449,STANDARD,Minneapolis,Blaine,,MN,Anoka County,44.96,-93.26,US,0,19845,
55450,STANDARD,Minneapolis,,,MN,Hennepin County,44.96,-93.26,US,0,0,
55454,STANDARD,Minneapolis,,,MN,Hennepin County,44.96,-93.26,US,0,4068,
55455,STANDARD,Minneapolis,,,MN,Hennepin County,44.96,-93.26,US,0,0,
55561,STANDARD,Monticello,,,MN,Wright County,45.27,-93.8,US,1,0,Converted Decommisioned Zipcodes
55563,STANDARD,Monticello,,,MN,Wright County,45.27,-93.8,US,1,0,Converted Decommisioned Zipcodes
55602,STANDARD,Brimson,,"Ault, Bassett, Fairbanks, Toimi",MN,St Louis County,47.27,-91.86,US,0,0,
55603,STANDARD,Finland,,Murphy City,MN,Lake County,47.41,-91.24,US,0,433,
55604,STANDARD,Grand Marais,,"Croftville, Maple Hill",MN,Cook County,47.75,-90.34,US,0,3068,
55605,STANDARD,Grand Portage,,,MN,Cook County,47.96,-89.68,US,0,502,
55606,STANDARD,Hovland,,,MN,Cook County,47.83,-89.97,US,0,0,
55607,STANDARD,Isabella,,,MN,Lake County,47.61,-91.35,US,0,0,
55612,STANDARD,Lutsen,,,MN,Cook County,47.63,-90.71,US,0,455,
55613,STANDARD,Schroeder,,,MN,Cook County,47.69,-90.96,US,0,0,
55614,STANDARD,Silver Bay,Little Marais,,MN,Lake County,47.29,-91.27,US,0,2081,
55615,STANDARD,Tofte,,,MN,Cook County,47.55,-90.88,US,0,0,
55616,STANDARD,Two Harbors,,,MN,Lake County,47.03,-91.67,US,0,5913,
55701,STANDARD,Adolph,Duluth,,MN,St Louis County,46.84,-92.22,US,0,0,
55702,STANDARD,Alborn,,,MN,St Louis County,46.97,-92.57,US,0,0,
55703,STANDARD,Angora,,Alango,MN,St Louis County,47.77,-92.63,US,0,624,
55704,STANDARD,Askov,,"Aslo, Partridge",MN,Pine County,46.18,-92.78,US,0,904,
55705,STANDARD,Aurora,,"Biwabik, Palo, Pineville, White",MN,St Louis County,47.53,-92.24,US,0,2605,
55706,STANDARD,Babbitt,,,MN,St Louis County,47.64,-91.94,US,0,1520,
55707,STANDARD,Barnum,Mahtowa,Skelton,MN,Carlton County,46.5,-92.68,US,0,2707,
55709,STANDARD,Bovey,,Boray,MN,Itasca County,47.29,-93.4,US,0,3212,
55710,STANDARD,Britt,,Sandy,MN,St Louis County,47.64,-92.68,US,0,1153,
55711,STANDARD,Brookston,,"Arrowhead, Brkston, Fine Lakes, Stoney Brook",MN,St Louis County,46.86,-92.6,US,0,0,
55712,STANDARD,Bruno,,,MN,Pine County,46.28,-92.66,US,0,0,
55717,STANDARD,Canyon,,"Lake Nichols, Northland, Shaw",MN,St Louis County,47.06,-92.4,US,0,0,
55718,STANDARD,Carlton,,,MN,Carlton County,46.66,-92.42,US,0,2685,
55719,STANDARD,Chisholm,,Balkan,MN,St Louis County,47.48,-92.87,US,0,4623,
55720,STANDARD,Cloquet,,"Knife Falls, Scanlon",MN,Carlton County,46.72,-92.49,US,0,13288,
55721,STANDARD,Cohasset,,Bass Brook,MN,Itasca County,47.26,-93.62,US,0,2857,
55723,STANDARD,Cook,Togo,"Bear Lake, Bearville North",MN,St Louis County,47.85,-92.68,US,0,2093,
55724,STANDARD,Cotton,Kelsey,Melrude,MN,St Louis County,47.16,-92.47,US,0,623,
55725,STANDARD,Crane Lake,,,MN,St Louis County,48.26,-92.48,US,0,0,
55726,STANDARD,Cromwell,,,MN,Carlton County,46.67,-92.87,US,0,776,
55731,STANDARD,Ely,,,MN,St Louis County,47.9,-91.85,US,0,4713,
55732,STANDARD,Embarrass,,"Pike, Waasa",MN,St Louis County,47.65,-92.19,US,0,1224,
55733,STANDARD,Esko,,,MN,Carlton County,46.7,-92.36,US,0,4134,
55734,STANDARD,Eveleth,,"Central Lakes, Fayal, Genoa, Leonidas",MN,St Louis County,47.46,-92.54,US,0,5240,
55735,STANDARD,Finlayson,,"Bremen, Giese, Pine Lake, Wagner",MN,Pine County,46.2,-92.92,US,0,1404,
55736,STANDARD,Floodwood,Wawina,"Cedar Valley, Halden, Prairie Lake, Van Buren",MN,St Louis County,46.92,-92.91,US,0,1241,
55738,STANDARD,Forbes,Zim,,MN,St Louis County,47.28,-92.61,US,0,503,
55741,STANDARD,Gilbert,Mckinley,,MN,St Louis County,47.49,-92.46,US,0,2722,
55742,STANDARD,Goodland,,,MN,Itasca County,47.16,-93.13,US,0,0,
55744,STANDARD,Grand Rapids,,,MN,Itasca County,47.22,-93.52,US,0,16279,
55746,STANDARD,Hibbing,Kelly Lake,"Brooklyn, Kitzville, Lavinia, Leetonia, Little Swan, Lynwood, North Hibbing, Ruby Junction, Silica, Stuntz, Wilpen",MN,St Louis County,47.4,-92.94,US,0,13817,
55748,STANDARD,Hill City,,Haypoint,MN,Aitkin County,46.98,-93.59,US,0,1139,
55749,STANDARD,Holyoke,Wrenshall,,MN,Carlton County,46.46,-92.38,US,0,0,
55750,STANDARD,Hoyt Lakes,,,MN,St Louis County,47.55,-92.11,US,0,1654,
55751,STANDARD,Iron,Iron Junction,Mcdavitt,MN,St Louis County,47.41,-92.64,US,0,1267,
55752,STANDARD,Jacobson,,"Ball Bluff, Cornish",MN,Aitkin County,47,-93.26,US,0,0,
55756,STANDARD,Kerrick,Duquette,,MN,Pine County,46.33,-92.58,US,0,0,
55757,STANDARD,Kettle River,,,MN,Carlton County,46.48,-92.87,US,0,662,
55758,STANDARD,Kinney,,,MN,St Louis County,47.52,-92.72,US,0,0,
55760,STANDARD,Mcgregor,,"East Lake, Jevne, Lawler, Minnewana, Rice River, Salo, Shamrock, Sheshebee, Spalding, Turner",MN,Aitkin County,46.6,-93.3,US,0,2224,
55763,STANDARD,Makinen,,"Colvin, Markham",MN,St Louis County,47.35,-92.36,US,0,469,
55765,STANDARD,Meadowlands,Toivola,,MN,St Louis County,47.07,-92.73,US,0,626,
55767,STANDARD,Moose Lake,,,MN,Carlton County,46.44,-92.76,US,0,2787,
55768,STANDARD,Mountain Iron,Parkville,Nichols,MN,St Louis County,47.52,-92.62,US,0,2442,
55769,STANDARD,Nashwauk,,"Cooley, Lone Pine",MN,Itasca County,47.38,-93.16,US,0,1884,
55771,STANDARD,Orr,"Buyck, Gheen","Ash Lake, Cusson, Glendale, Kinmount, Leiding, Portage, Vermilion Dam",MN,St Louis County,48.06,-92.82,US,0,1308,
55775,STANDARD,Pengilly,,,MN,Itasca County,47.33,-93.19,US,0,1086,
55779,STANDARD,Saginaw,Culver,"Brevator, Grand Lake, Harnell Park, Industrial",MN,St Louis County,46.85,-92.44,US,0,3187,
55780,STANDARD,Sawyer,,,MN,Carlton County,46.67,-92.63,US,0,0,
55781,STANDARD,Side Lake,,,MN,St Louis County,47.66,-93.01,US,0,634,
55783,STANDARD,Sturgeon Lake,,,MN,Pine County,46.38,-92.82,US,0,1883,
55784,STANDARD,Swan River,,,MN,Itasca County,47.08,-93.19,US,0,0,
55785,STANDARD,Swatara,,"Macville, Shovel Lake",MN,Aitkin County,46.89,-93.67,US,0,0,
55787,STANDARD,Tamarack,,"Balsam, Clark, Haugen",MN,Aitkin County,46.65,-93.11,US,0,0,
55790,STANDARD,Tower,,"Breitung, Kugler",MN,St Louis County,47.81,-92.29,US,0,1649,
55792,STANDARD,Virginia,,Mountain Iron,MN,St Louis County,47.51,-92.5,US,0,7808,
55793,STANDARD,Warba,,,MN,Itasca County,47.13,-93.27,US,0,476,
55795,STANDARD,Willow River,Rutledge,Norman,MN,Pine County,46.32,-92.83,US,0,1113,
55797,STANDARD,Wrenshall,,"Holyoke, Nickerson",MN,Carlton County,46.61,-92.38,US,0,1280,
55798,STANDARD,Wright,,,MN,Carlton County,46.67,-93,US,0,492,
55802,STANDARD,Duluth,,,MN,St Louis County,46.78,-92.11,US,0,1619,
55803,STANDARD,Duluth,,,MN,St Louis County,46.78,-92.11,US,0,15005,
55804,STANDARD,Duluth,,,MN,St Louis County,46.78,-92.11,US,0,12686,
55805,STANDARD,Duluth,,,MN,St Louis County,46.78,-92.11,US,0,5750,
55806,STANDARD,Duluth,,,MN,St Louis County,46.78,-92.11,US,0,6599,
55807,STANDARD,Duluth,,West Duluth,MN,St Louis County,46.78,-92.11,US,0,7639,
55808,STANDARD,Duluth,,Morgan Park,MN,St Louis County,46.78,-92.11,US,0,4429,
55810,STANDARD,Duluth,"Hermantown, Proctor",,MN,St Louis County,46.78,-92.11,US,0,7278,
55811,STANDARD,Duluth,Hermantown,,MN,St Louis County,46.78,-92.11,US,0,19664,
55812,STANDARD,Duluth,,,MN,St Louis County,46.78,-92.11,US,0,5525,
55901,STANDARD,Rochester,,,MN,Olmsted County,44.01,-92.47,US,0,43714,
55902,STANDARD,Rochester,,,MN,Olmsted County,44.01,-92.47,US,0,19541,
55904,STANDARD,Rochester,,,MN,Olmsted County,44.01,-92.47,US,0,20555,
55906,STANDARD,Rochester,,,MN,Olmsted County,44.01,-92.47,US,0,15543,
55909,STANDARD,Adams,,Johnsburg,MN,Mower County,43.56,-92.71,US,0,1206,
55910,STANDARD,Altura,Minneiska,"Bethany, Elba, Norton, Weaver",MN,Winona County,44.06,-91.93,US,0,1303,
55912,STANDARD,Austin,"Mapleview, Nicolville",Andyville,MN,Mower County,43.67,-92.97,US,0,23996,
55917,STANDARD,Blooming Prairie,Blmng Prairie,"Bixby, Newry, Summit",MN,Steele County,43.86,-93.05,US,0,3275,
55918,STANDARD,Brownsdale,,Red Rock,MN,Mower County,43.74,-92.86,US,0,889,
55919,STANDARD,Brownsville,,Reno,MN,Houston County,43.69,-91.28,US,0,861,
55920,STANDARD,Byron,,,MN,Olmsted County,44.03,-92.64,US,0,6356,
55921,STANDARD,Caledonia,,Freeburg,MN,Houston County,43.63,-91.5,US,0,4193,
55922,STANDARD,Canton,,,MN,Fillmore County,43.53,-91.92,US,0,517,
55923,STANDARD,Chatfield,,"Cummingsville, Pilot Mound",MN,Fillmore County,43.84,-92.18,US,0,3817,
55924,STANDARD,Claremont,,,MN,Dodge County,44.04,-92.99,US,0,1176,
55925,STANDARD,Dakota,,"New Hartford, Nodine",MN,Winona County,43.91,-91.35,US,0,1005,
55926,STANDARD,Dexter,,,MN,Mower County,43.71,-92.7,US,0,705,
55927,STANDARD,Dodge Center,,Wasioja,MN,Dodge County,44.02,-92.84,US,0,3423,
55929,STANDARD,Dover,,,MN,Olmsted County,43.96,-92.13,US,0,1072,
55931,STANDARD,Eitzen,,,MN,Houston County,43.5,-91.46,US,0,0,
55932,STANDARD,Elgin,,Potsdam,MN,Wabasha County,44.13,-92.25,US,0,1853,
55933,STANDARD,Elkton,,,MN,Mower County,43.65,-92.7,US,0,0,
55934,STANDARD,Eyota,Viola,Predmore,MN,Olmsted County,43.98,-92.22,US,0,3011,
55935,STANDARD,Fountain,,,MN,Fillmore County,43.74,-92.13,US,0,806,
55936,STANDARD,Grand Meadow,,"Bennington, Frankford",MN,Mower County,43.7,-92.57,US,0,1618,
